id,user_id,artist_id,event_type,event_target,created_at
1312,37,18,share_artist,NULL,1.65266E+12
1313,45,38,pause_track,NULL,1.65365E+12
1314,26,31,scroll_page,NULL,1.65367E+12
1315,26,10,like_track,30,1.6538E+12
1316,31,38,play_track,19,1.65149E+12
1317,16,15,add_track_to_playlist,9,1.65263E+12
1318,35,27,play_track,23,1.65231E+12
1319,15,26,share_artist,NULL,1.65154E+12
1320,17,10,hover_artist_name,NULL,1.65391E+12
1321,24,19,hover_artist_name,NULL,1.65251E+12
1322,31,11,pause_track,NULL,1.65306E+12
1323,7,36,scroll_page,NULL,1.65235E+12
1324,12,38,scroll_page,NULL,1.65202E+12
1325,5,31,play_track,32,1.65149E+12
1326,40,34,pause_track,NULL,1.6529E+12
1327,3,16,scroll_page,NULL,1.65313E+12
1328,36,39,hover_section,Popular Tracks,1.65265E+12
1329,34,26,add_track_to_playlist,52,1.65266E+12
1330,28,9,play_track,3,1.65274E+12
1331,26,7,like_track,35,1.65286E+12
1332,27,6,scroll_page,NULL,1.65231E+12
1333,35,13,follow_artist,NULL,1.65223E+12
1334,1,33,scroll_page,NULL,1.65208E+12
1335,2,13,scroll_page,NULL,1.65205E+12
1336,31,14,unfollow_artist,NULL,1.65341E+12
1337,46,21,hover_artist_name,NULL,1.65331E+12
1338,29,9,share_track,67,1.65138E+12
1339,6,23,scroll_page,NULL,1.65187E+12
1340,17,8,like_track,37,1.65196E+12
1341,49,5,pause_track,NULL,1.65141E+12
1342,49,37,pause_track,NULL,1.6537E+12
1343,4,24,scroll_page,NULL,1.65378E+12
1344,47,38,play_track,98,1.65153E+12
1345,35,28,like_track,34,1.65163E+12
1346,43,8,add_track_to_playlist,49,1.65313E+12
1347,24,21,hover_artist_name,NULL,1.65349E+12
1348,45,33,share_artist,NULL,1.65363E+12
1349,12,21,add_track_to_playlist,70,1.6524E+12
1350,41,2,scroll_page,NULL,1.65247E+12
1351,1,28,hover_artist_name,NULL,1.65386E+12
1352,36,9,play_track,52,1.65328E+12
1353,48,8,play_track,13,1.65256E+12
1354,13,1,hover_artist_name,NULL,1.65249E+12
1355,29,18,scroll_page,NULL,1.65362E+12
1356,19,7,scroll_page,NULL,1.65232E+12
1357,47,14,share_track,5,1.65202E+12
1358,22,34,scroll_page,NULL,1.65172E+12
1359,31,24,like_track,6,1.65351E+12
1360,36,32,share_artist,NULL,1.65391E+12
1361,48,9,play_track,2,1.65186E+12
1362,29,28,share_track,76,1.65333E+12
1363,32,5,follow_artist,NULL,1.65231E+12
1364,39,11,like_track,84,1.6523E+12
1365,15,26,scroll_page,NULL,1.65319E+12
1366,4,9,pause_track,NULL,1.65406E+12
1367,28,20,like_track,69,1.65379E+12
1368,3,11,share_artist,NULL,1.65172E+12
1369,29,35,pause_track,NULL,1.65347E+12
1370,48,33,add_track_to_playlist,26,1.65217E+12
1371,27,29,scroll_page,NULL,1.65274E+12
1372,48,21,like_track,23,1.65378E+12
1373,1,37,share_track,66,1.65253E+12
1374,9,18,share_track,43,1.653E+12
1375,50,40,play_track,90,1.65143E+12
1376,25,39,play_track,83,1.65257E+12
1377,1,36,hover_artist_name,NULL,1.6528E+12
1378,33,13,share_artist,NULL,1.65408E+12
1379,19,15,follow_artist,NULL,1.65385E+12
1380,32,11,pause_track,NULL,1.65273E+12
1381,41,34,play_track,38,1.65297E+12
1382,50,5,unfollow_artist,NULL,1.65278E+12
1383,26,27,scroll_page,NULL,1.65176E+12
1384,33,37,hover_artist_name,NULL,1.65289E+12
1385,22,18,follow_artist,NULL,1.65261E+12
1386,6,17,like_track,62,1.65181E+12
1387,10,27,scroll_page,NULL,1.6538E+12
1388,23,39,like_track,35,1.65202E+12
1389,7,34,follow_artist,NULL,1.65165E+12
1390,32,38,scroll_page,NULL,1.65204E+12
1391,45,37,add_track_to_playlist,94,1.65324E+12
1392,22,39,scroll_page,NULL,1.65155E+12
1393,22,13,share_track,54,1.65204E+12
1394,48,26,follow_artist,NULL,1.65347E+12
1395,21,13,share_track,84,1.65182E+12
1396,41,5,play_track,54,1.65232E+12
1397,50,2,hover_section,Related Artists,1.65178E+12
1398,9,11,pause_track,NULL,1.65329E+12
1399,36,26,hover_section,Related Artists,1.65179E+12
1400,46,35,pause_track,NULL,1.65382E+12
1401,38,5,play_track,88,1.6514E+12
1402,32,21,share_artist,NULL,1.65407E+12
1403,46,13,pause_track,NULL,1.65224E+12
1404,25,20,hover_section,Related Artists,1.65309E+12
1405,43,8,scroll_page,NULL,1.65292E+12
1406,41,6,share_track,75,1.65347E+12
1407,35,18,scroll_page,NULL,1.65412E+12
1408,28,30,share_track,99,1.65286E+12
1409,29,9,play_track,6,1.65196E+12
1410,20,40,pause_track,NULL,1.65176E+12
1411,45,37,add_track_to_playlist,58,1.65283E+12
1412,15,34,like_track,56,1.65388E+12
1413,43,36,like_track,34,1.65202E+12
1414,1,23,play_track,58,1.65313E+12
1415,6,1,like_track,63,1.65349E+12
1416,44,25,follow_artist,NULL,1.65137E+12
1417,25,4,add_track_to_playlist,74,1.65393E+12
1418,11,38,share_track,86,1.653E+12
1419,9,27,scroll_page,NULL,1.65207E+12
1420,8,37,pause_track,NULL,1.65356E+12
1421,4,36,pause_track,NULL,1.65366E+12
1422,27,6,hover_section,Related Artists,1.65275E+12
1423,4,2,add_track_to_playlist,87,1.65254E+12
1424,16,8,play_track,85,1.65387E+12
1425,1,34,play_track,31,1.65259E+12
1426,48,18,share_artist,NULL,1.65294E+12
1427,50,33,like_track,77,1.65281E+12
1428,48,8,scroll_page,NULL,1.65404E+12
1429,20,20,play_track,94,1.6538E+12
1430,8,8,pause_track,NULL,1.65341E+12
1431,37,33,unfollow_artist,NULL,1.65384E+12
1432,50,9,share_track,76,1.65329E+12
1433,2,9,follow_artist,NULL,1.65164E+12
1434,32,9,pause_track,NULL,1.65144E+12
1435,24,31,scroll_page,NULL,1.65379E+12
1436,14,28,hover_section,Popular Tracks,1.65189E+12
1437,13,9,scroll_page,NULL,1.65271E+12
1438,15,7,play_track,12,1.65356E+12
1439,48,10,add_track_to_playlist,7,1.65373E+12
1440,50,8,pause_track,NULL,1.65391E+12
1441,4,27,play_track,93,1.65145E+12
1442,14,37,scroll_page,NULL,1.65347E+12
1443,11,34,share_track,3,1.65261E+12
1444,37,20,hover_section,Related Artists,1.65372E+12
1445,5,17,scroll_page,NULL,1.65351E+12
1446,18,26,scroll_page,NULL,1.65152E+12
1447,13,38,play_track,79,1.65351E+12
1448,26,36,like_track,41,1.65247E+12
1449,25,1,scroll_page,NULL,1.65269E+12
1450,37,27,scroll_page,NULL,1.65272E+12
1451,3,10,scroll_page,NULL,1.65324E+12
1452,15,7,scroll_page,NULL,1.65355E+12
1453,32,27,pause_track,NULL,1.65331E+12
1454,10,9,play_track,68,1.65306E+12
1455,36,27,play_track,85,1.65278E+12
1456,46,14,play_track,94,1.65365E+12
1457,31,22,like_track,21,1.65215E+12
1458,32,31,pause_track,NULL,1.65352E+12
1459,16,24,play_track,86,1.65219E+12
1460,21,22,scroll_page,NULL,1.65227E+12
1461,13,21,scroll_page,NULL,1.65168E+12
1462,19,36,play_track,44,1.65137E+12
1463,14,4,scroll_page,NULL,1.6531E+12
1464,40,28,share_track,22,1.65271E+12
1465,34,30,play_track,84,1.65375E+12
1466,1,40,add_track_to_playlist,64,1.65142E+12
1467,32,14,like_track,29,1.65214E+12
1468,5,21,share_track,13,1.65284E+12
1469,9,13,scroll_page,NULL,1.65337E+12
1470,3,19,play_track,12,1.65337E+12
1471,21,14,add_track_to_playlist,23,1.65367E+12
1472,21,11,like_track,95,1.65163E+12
1473,2,29,like_track,41,1.6515E+12
1474,17,5,scroll_page,NULL,1.65381E+12
1475,41,40,play_track,35,1.65411E+12
1476,35,26,hover_section,Related Artists,1.6518E+12
1477,28,25,scroll_page,NULL,1.65214E+12
1478,37,1,add_track_to_playlist,98,1.6533E+12
1479,20,17,like_track,45,1.65193E+12
1480,26,37,scroll_page,NULL,1.65368E+12
1481,8,31,pause_track,NULL,1.65177E+12
1482,32,7,follow_artist,NULL,1.65321E+12
1483,46,13,play_track,44,1.65276E+12
1484,1,23,hover_section,Popular Tracks,1.65326E+12
1485,18,1,play_track,80,1.65228E+12
1486,13,2,play_track,45,1.65354E+12
1487,37,37,scroll_page,NULL,1.65202E+12
1488,38,11,like_track,50,1.65325E+12
1489,29,23,follow_artist,NULL,1.65313E+12
1490,11,27,like_track,46,1.65316E+12
1491,47,20,hover_section,Albums,1.65183E+12
1492,19,30,add_track_to_playlist,29,1.65257E+12
1493,32,34,share_artist,NULL,1.65266E+12
1494,34,17,play_track,57,1.65188E+12
1495,30,3,share_track,23,1.65262E+12
1496,18,8,play_track,47,1.65374E+12
1497,37,5,play_track,16,1.65169E+12
1498,15,34,play_track,82,1.6539E+12
1499,7,12,share_track,100,1.65312E+12
1500,11,27,follow_artist,NULL,1.6534E+12
1501,3,33,like_track,68,1.65342E+12
1502,9,7,play_track,31,1.652E+12
1503,24,37,share_track,16,1.65293E+12
1504,34,14,pause_track,NULL,1.6539E+12
1505,49,33,scroll_page,NULL,1.65406E+12
1506,35,23,add_track_to_playlist,2,1.65349E+12
1507,22,24,hover_section,Albums,1.6535E+12
1508,40,3,scroll_page,NULL,1.65189E+12
1509,22,1,scroll_page,NULL,1.652E+12
1510,33,24,share_artist,NULL,1.65194E+12
1511,13,24,play_track,58,1.65259E+12
1512,26,23,hover_section,Popular Tracks,1.65145E+12
1513,35,7,add_track_to_playlist,25,1.65295E+12
1514,15,18,like_track,58,1.65297E+12
1515,42,22,pause_track,NULL,1.65276E+12
1516,12,36,scroll_page,NULL,1.65357E+12
1517,19,1,play_track,50,1.65277E+12
1518,6,19,play_track,50,1.65286E+12
1519,44,1,scroll_page,NULL,1.65238E+12
1520,36,31,pause_track,NULL,1.65403E+12
1521,48,20,pause_track,NULL,1.65244E+12
1522,14,2,pause_track,NULL,1.65238E+12
1523,2,28,hover_section,Related Artists,1.65178E+12
1524,34,22,play_track,61,1.65337E+12
1525,46,8,add_track_to_playlist,27,1.65386E+12
1526,45,10,scroll_page,NULL,1.65347E+12
1527,21,34,scroll_page,NULL,1.65405E+12
1528,24,33,like_track,33,1.65283E+12
1529,43,34,like_track,77,1.65361E+12
1530,50,38,play_track,97,1.65174E+12
1531,26,11,share_track,19,1.65376E+12
1532,4,23,hover_section,Related Artists,1.65307E+12
1533,44,40,pause_track,NULL,1.65409E+12
1534,36,36,like_track,40,1.65395E+12
1535,48,10,share_track,7,1.6524E+12
1536,6,6,pause_track,NULL,1.65241E+12
1537,22,11,add_track_to_playlist,39,1.65336E+12
1538,35,14,follow_artist,NULL,1.65277E+12
1539,6,18,play_track,2,1.65365E+12
1540,28,26,hover_section,Popular Tracks,1.65404E+12
1541,50,21,scroll_page,NULL,1.65263E+12
1542,46,28,scroll_page,NULL,1.65351E+12
1543,35,11,scroll_page,NULL,1.65137E+12
1544,16,17,follow_artist,NULL,1.65345E+12
1545,37,13,scroll_page,NULL,1.65292E+12
1546,14,21,share_track,82,1.65343E+12
1547,42,20,scroll_page,NULL,1.65217E+12
1548,25,29,follow_artist,NULL,1.65208E+12
1549,33,7,add_track_to_playlist,86,1.65399E+12
1550,9,13,play_track,6,1.65156E+12
1551,8,25,add_track_to_playlist,77,1.65243E+12
1552,28,21,play_track,99,1.65207E+12
1553,32,22,scroll_page,NULL,1.65185E+12
1554,4,40,pause_track,NULL,1.65344E+12
1555,2,6,play_track,64,1.65387E+12
1556,50,29,follow_artist,NULL,1.65264E+12
1557,24,8,scroll_page,NULL,1.65318E+12
1558,26,33,share_track,15,1.65192E+12
1559,34,21,share_track,80,1.65319E+12
1560,22,15,hover_artist_name,NULL,1.65358E+12
1561,7,27,play_track,7,1.65209E+12
1562,7,22,share_artist,NULL,1.65209E+12
1563,20,39,play_track,86,1.65272E+12
1564,24,28,scroll_page,NULL,1.65344E+12
1565,8,9,play_track,79,1.6534E+12
1566,14,30,share_track,32,1.65174E+12
1567,11,7,scroll_page,NULL,1.65205E+12
1568,49,31,scroll_page,NULL,1.65224E+12
1569,24,3,play_track,11,1.65295E+12
1570,19,33,play_track,84,1.65372E+12
1571,21,13,scroll_page,NULL,1.65394E+12
1572,43,28,add_track_to_playlist,80,1.65188E+12
1573,25,8,share_track,98,1.65364E+12
1574,17,4,scroll_page,NULL,1.65267E+12
1575,6,33,scroll_page,NULL,1.65235E+12
1576,31,16,scroll_page,NULL,1.65226E+12
1577,38,13,scroll_page,NULL,1.65136E+12
1578,25,34,scroll_page,NULL,1.65252E+12
1579,48,10,follow_artist,NULL,1.65387E+12
1580,17,12,play_track,96,1.65408E+12
1581,45,31,scroll_page,NULL,1.65397E+12
1582,1,32,hover_section,Albums,1.65324E+12
1583,38,27,pause_track,NULL,1.65187E+12
1584,39,34,play_track,95,1.65208E+12
1585,41,7,share_artist,NULL,1.65347E+12
1586,11,31,scroll_page,NULL,1.65301E+12
1587,27,34,share_track,14,1.65405E+12
1588,40,40,scroll_page,NULL,1.65322E+12
1589,9,24,play_track,30,1.65202E+12
1590,41,9,share_track,25,1.6535E+12
1591,45,21,add_track_to_playlist,30,1.65263E+12
1592,43,5,pause_track,NULL,1.65335E+12
1593,29,30,scroll_page,NULL,1.65305E+12
1594,1,37,scroll_page,NULL,1.65331E+12
1595,10,26,scroll_page,NULL,1.65394E+12
1596,24,12,follow_artist,NULL,1.65192E+12
1597,36,26,share_artist,NULL,1.65286E+12
1598,50,17,add_track_to_playlist,57,1.65174E+12
1599,50,40,play_track,74,1.65274E+12
1600,29,14,play_track,5,1.65157E+12
1601,24,24,share_artist,NULL,1.65397E+12
1602,32,29,play_track,72,1.65306E+12
1603,20,23,play_track,42,1.65406E+12
1604,38,15,scroll_page,NULL,1.65373E+12
1605,16,15,play_track,78,1.65368E+12
1606,37,14,follow_artist,NULL,1.65258E+12
1607,10,24,hover_artist_name,NULL,1.65166E+12
1608,18,33,hover_section,Albums,1.65181E+12
1609,20,9,share_track,23,1.65316E+12
1610,49,24,share_track,60,1.65216E+12
1611,37,19,share_track,43,1.65242E+12
1612,3,9,like_track,86,1.65278E+12
1613,18,18,share_track,59,1.65221E+12
1614,29,9,scroll_page,NULL,1.65375E+12
1615,46,40,hover_section,Popular Tracks,1.65237E+12
1616,14,11,unfollow_artist,NULL,1.65386E+12
1617,36,23,follow_artist,NULL,1.65303E+12
1618,29,2,share_track,60,1.65324E+12
1619,1,38,play_track,6,1.65344E+12
1620,33,25,scroll_page,NULL,1.65297E+12
1621,25,26,hover_artist_name,NULL,1.65201E+12
1622,17,39,pause_track,NULL,1.65369E+12
1623,29,22,like_track,57,1.65334E+12
1624,49,7,follow_artist,NULL,1.65289E+12
1625,43,17,play_track,95,1.6525E+12
1626,27,24,pause_track,NULL,1.65149E+12
1627,20,6,add_track_to_playlist,9,1.65274E+12
1628,41,3,scroll_page,NULL,1.65209E+12
1629,13,29,pause_track,NULL,1.65265E+12
1630,4,40,follow_artist,NULL,1.65216E+12
1631,20,3,pause_track,NULL,1.65373E+12
1632,5,4,pause_track,NULL,1.65265E+12
1633,34,22,play_track,32,1.65297E+12
1634,34,33,play_track,72,1.6537E+12
1635,25,13,play_track,88,1.6532E+12
1636,15,38,hover_section,Related Artists,1.6537E+12
1637,38,10,scroll_page,NULL,1.65164E+12
1638,25,20,scroll_page,NULL,1.65278E+12
1639,37,29,play_track,85,1.65314E+12
1640,34,9,share_track,90,1.65277E+12
1641,38,12,scroll_page,NULL,1.65287E+12
1642,23,6,follow_artist,NULL,1.65265E+12
1643,28,33,add_track_to_playlist,72,1.65389E+12
1644,38,17,like_track,12,1.6526E+12
1645,25,30,add_track_to_playlist,10,1.65306E+12
1646,31,9,share_artist,NULL,1.65383E+12
1647,21,19,scroll_page,NULL,1.65177E+12
1648,43,17,scroll_page,NULL,1.65405E+12
1649,3,21,share_track,41,1.65308E+12
1650,18,22,share_track,3,1.65327E+12
1651,41,20,scroll_page,NULL,1.65213E+12
1652,26,3,pause_track,NULL,1.65298E+12
1653,24,7,like_track,89,1.65394E+12
1654,27,9,pause_track,NULL,1.6527E+12
1655,44,33,like_track,56,1.65413E+12
1656,39,29,play_track,97,1.6528E+12
1657,17,37,scroll_page,NULL,1.65178E+12
1658,47,32,follow_artist,NULL,1.65344E+12
1659,21,11,share_track,29,1.65383E+12
1660,9,12,scroll_page,NULL,1.65262E+12
1661,7,29,hover_artist_name,NULL,1.65381E+12
1662,7,37,add_track_to_playlist,36,1.65175E+12
1663,17,33,share_track,71,1.65237E+12
1664,48,14,hover_artist_name,NULL,1.65324E+12
1665,44,5,play_track,31,1.65178E+12
1666,1,28,share_track,54,1.65355E+12
1667,19,11,hover_section,Related Artists,1.65155E+12
1668,25,37,scroll_page,NULL,1.65345E+12
1669,3,34,add_track_to_playlist,48,1.65137E+12
1670,30,36,scroll_page,NULL,1.65246E+12
1671,32,4,scroll_page,NULL,1.65404E+12
1672,44,8,pause_track,NULL,1.65147E+12
1673,41,15,scroll_page,NULL,1.65301E+12
1674,17,32,pause_track,NULL,1.6516E+12
1675,40,30,scroll_page,NULL,1.65143E+12
1676,31,23,scroll_page,NULL,1.65262E+12
1677,1,24,like_track,47,1.65288E+12
1678,47,20,share_track,47,1.6515E+12
1679,15,9,hover_artist_name,NULL,1.65246E+12
1680,17,38,play_track,82,1.65262E+12
1681,16,2,play_track,30,1.65145E+12
1682,6,4,scroll_page,NULL,1.65371E+12
1683,40,6,scroll_page,NULL,1.65377E+12
1684,13,25,add_track_to_playlist,54,1.65331E+12
1685,39,37,hover_artist_name,NULL,1.65316E+12
1686,45,33,play_track,100,1.65361E+12
1687,7,22,like_track,66,1.65208E+12
1688,26,14,share_track,13,1.65314E+12
1689,25,3,add_track_to_playlist,72,1.65349E+12
1690,33,14,add_track_to_playlist,1,1.65213E+12
1691,35,22,hover_artist_name,NULL,1.65312E+12
1692,6,30,play_track,58,1.65199E+12
1693,13,26,play_track,44,1.65305E+12
1694,14,12,add_track_to_playlist,51,1.65201E+12
1695,23,17,play_track,4,1.65367E+12
1696,15,36,play_track,8,1.6515E+12
1697,29,38,share_track,42,1.65196E+12
1698,38,22,like_track,19,1.65294E+12
1699,28,8,scroll_page,NULL,1.6516E+12
1700,48,11,share_track,44,1.6525E+12
1701,21,18,add_track_to_playlist,14,1.65247E+12
1702,45,15,play_track,77,1.65403E+12
1703,25,9,scroll_page,NULL,1.65226E+12
1704,30,38,hover_section,Related Artists,1.65265E+12
1705,7,38,add_track_to_playlist,69,1.65266E+12
1706,14,17,share_track,57,1.65368E+12
1707,34,4,add_track_to_playlist,6,1.65313E+12
1708,24,2,scroll_page,NULL,1.65321E+12
1709,18,38,scroll_page,NULL,1.65181E+12
1710,1,21,add_track_to_playlist,51,1.6518E+12
1711,8,15,scroll_page,NULL,1.65313E+12
1712,12,10,add_track_to_playlist,72,1.65175E+12
1713,42,17,scroll_page,NULL,1.65339E+12
1714,43,38,share_track,27,1.65213E+12
1715,28,2,hover_artist_name,NULL,1.65298E+12
1716,8,15,play_track,1,1.6539E+12
1717,27,40,share_track,88,1.65312E+12
1718,15,7,add_track_to_playlist,47,1.65161E+12
1719,24,21,hover_artist_name,NULL,1.65376E+12
1720,41,26,scroll_page,NULL,1.65302E+12
1721,34,36,like_track,99,1.6541E+12
1722,38,3,add_track_to_playlist,88,1.65219E+12
1723,9,27,share_artist,NULL,1.65315E+12
1724,23,6,play_track,5,1.65295E+12
1725,9,35,like_track,75,1.65182E+12
1726,47,8,pause_track,NULL,1.65158E+12
1727,12,7,scroll_page,NULL,1.65205E+12
1728,16,35,add_track_to_playlist,93,1.65337E+12
1729,48,34,like_track,17,1.65297E+12
1730,23,24,pause_track,NULL,1.65363E+12
1731,5,38,scroll_page,NULL,1.6524E+12
1732,10,38,scroll_page,NULL,1.65368E+12
1733,31,3,scroll_page,NULL,1.65352E+12
1734,22,7,share_track,9,1.65174E+12
1735,12,24,share_track,27,1.65275E+12
1736,14,5,hover_section,Related Artists,1.65158E+12
1737,46,29,share_track,5,1.65178E+12
1738,12,14,add_track_to_playlist,1,1.6527E+12
1739,2,4,scroll_page,NULL,1.6532E+12
1740,39,12,hover_section,Related Artists,1.65215E+12
1741,4,11,pause_track,NULL,1.65339E+12
1742,48,38,share_track,11,1.65246E+12
1743,42,14,pause_track,NULL,1.65271E+12
1744,8,36,play_track,11,1.65229E+12
1745,3,1,follow_artist,NULL,1.65174E+12
1746,25,20,add_track_to_playlist,50,1.65268E+12
1747,35,11,add_track_to_playlist,47,1.6519E+12
1748,1,28,pause_track,NULL,1.65188E+12
1749,45,25,pause_track,NULL,1.65196E+12
1750,35,19,play_track,59,1.6539E+12
1751,43,13,hover_artist_name,NULL,1.65329E+12
1752,34,21,like_track,56,1.65276E+12
1753,42,17,pause_track,NULL,1.65317E+12
1754,49,34,scroll_page,NULL,1.6537E+12
1755,41,13,scroll_page,NULL,1.65222E+12
1756,38,35,play_track,95,1.65397E+12
1757,15,6,like_track,22,1.65338E+12
1758,36,40,play_track,61,1.65195E+12
1759,47,5,play_track,44,1.65389E+12
1760,47,17,scroll_page,NULL,1.65137E+12
1761,20,38,like_track,18,1.65188E+12
1762,2,9,scroll_page,NULL,1.65208E+12
1763,47,17,hover_section,Albums,1.65402E+12
1764,19,3,pause_track,NULL,1.65282E+12
1765,10,4,add_track_to_playlist,19,1.65191E+12
1766,29,9,play_track,46,1.65377E+12
1767,34,28,add_track_to_playlist,16,1.65228E+12
1768,30,21,pause_track,NULL,1.65374E+12
1769,34,38,play_track,83,1.65204E+12
1770,31,24,share_track,95,1.6518E+12
1771,19,36,add_track_to_playlist,2,1.65338E+12
1772,22,35,play_track,77,1.65192E+12
1773,50,11,scroll_page,NULL,1.65336E+12
1774,4,3,play_track,37,1.65337E+12
1775,8,16,play_track,100,1.65196E+12
1776,13,24,scroll_page,NULL,1.65263E+12
1777,38,33,scroll_page,NULL,1.65213E+12
1778,34,40,play_track,48,1.6531E+12
1779,35,23,share_track,20,1.65235E+12
1780,26,10,like_track,35,1.65315E+12
1781,3,33,scroll_page,NULL,1.65225E+12
1782,10,37,share_track,35,1.65255E+12
1783,25,22,scroll_page,NULL,1.65143E+12
1784,33,32,hover_artist_name,NULL,1.65255E+12
1785,15,19,like_track,52,1.65397E+12
1786,13,26,pause_track,NULL,1.65182E+12
1787,42,35,scroll_page,NULL,1.65406E+12
1788,7,32,scroll_page,NULL,1.65206E+12
1789,36,23,share_track,19,1.65201E+12
1790,9,5,hover_artist_name,NULL,1.65144E+12
1791,29,6,play_track,45,1.65223E+12
1792,29,38,scroll_page,NULL,1.65388E+12
1793,2,14,play_track,14,1.65355E+12
1794,9,22,hover_section,Popular Tracks,1.65319E+12
1795,38,19,like_track,8,1.65238E+12
1796,3,3,scroll_page,NULL,1.65221E+12
1797,13,21,like_track,44,1.65142E+12
1798,15,36,scroll_page,NULL,1.65288E+12
1799,15,8,play_track,60,1.65165E+12
1800,17,22,like_track,15,1.65232E+12
1801,35,14,hover_section,Popular Tracks,1.65202E+12
1802,46,15,hover_artist_name,NULL,1.6516E+12
1803,15,26,play_track,85,1.65164E+12
1804,13,39,pause_track,NULL,1.65309E+12
1805,10,6,scroll_page,NULL,1.65171E+12
1806,29,21,scroll_page,NULL,1.65324E+12
1807,10,28,share_track,97,1.65264E+12
1808,19,30,like_track,18,1.65292E+12
1809,23,12,share_track,24,1.65259E+12
1810,11,26,hover_artist_name,NULL,1.65236E+12
1811,24,21,add_track_to_playlist,75,1.65304E+12
1812,23,19,share_artist,NULL,1.65277E+12
1813,36,38,follow_artist,NULL,1.65271E+12
1814,43,39,share_artist,NULL,1.65164E+12
1815,46,10,add_track_to_playlist,32,1.65158E+12
1816,23,4,scroll_page,NULL,1.65259E+12
1817,45,33,follow_artist,NULL,1.65156E+12
1818,31,4,pause_track,NULL,1.65386E+12
1819,3,17,play_track,93,1.65332E+12
1820,9,3,add_track_to_playlist,25,1.65217E+12
1821,33,7,scroll_page,NULL,1.65266E+12
1822,19,16,scroll_page,NULL,1.65224E+12
1823,37,2,pause_track,NULL,1.65269E+12
1824,44,1,play_track,13,1.65334E+12
1825,46,20,scroll_page,NULL,1.6536E+12
1826,7,13,scroll_page,NULL,1.65206E+12
1827,11,37,play_track,31,1.6528E+12
1828,48,20,like_track,15,1.65259E+12
1829,46,26,pause_track,NULL,1.65401E+12
1830,32,36,play_track,54,1.65313E+12
1831,7,24,share_track,69,1.65237E+12
1832,41,4,follow_artist,NULL,1.65253E+12
1833,32,18,hover_artist_name,NULL,1.65356E+12
1834,4,18,add_track_to_playlist,5,1.65298E+12
1835,1,9,hover_section,Popular Tracks,1.65225E+12
1836,33,34,hover_section,Albums,1.65376E+12
1837,30,35,like_track,69,1.65147E+12
1838,27,12,like_track,42,1.65404E+12
1839,4,34,scroll_page,NULL,1.65342E+12
1840,47,23,hover_section,Popular Tracks,1.65312E+12
1841,22,11,scroll_page,NULL,1.65265E+12
1842,32,31,scroll_page,NULL,1.65254E+12
1843,28,28,share_track,62,1.6532E+12
1844,15,22,like_track,11,1.65317E+12
1845,41,7,follow_artist,NULL,1.65388E+12
1846,2,35,add_track_to_playlist,7,1.65228E+12
1847,20,27,pause_track,NULL,1.65255E+12
1848,17,25,scroll_page,NULL,1.65308E+12
1849,5,23,play_track,42,1.65347E+12
1850,12,26,scroll_page,NULL,1.65257E+12
1851,31,37,pause_track,NULL,1.65366E+12
1852,30,22,like_track,99,1.65179E+12
1853,30,32,share_artist,NULL,1.65309E+12
1854,22,23,add_track_to_playlist,35,1.65275E+12
1855,7,32,add_track_to_playlist,63,1.65147E+12
1856,46,28,scroll_page,NULL,1.6541E+12
1857,45,29,pause_track,NULL,1.65371E+12
1858,6,17,play_track,98,1.65324E+12
1859,36,30,scroll_page,NULL,1.65276E+12
1860,3,17,scroll_page,NULL,1.65397E+12
1861,13,39,play_track,40,1.65204E+12
1862,45,2,scroll_page,NULL,1.6532E+12
1863,34,8,scroll_page,NULL,1.65254E+12
1864,22,25,play_track,99,1.65192E+12
1865,38,11,share_track,88,1.65387E+12
1866,30,14,play_track,8,1.65157E+12
1867,30,32,share_track,85,1.65231E+12
1868,33,4,pause_track,NULL,1.65293E+12
1869,15,31,pause_track,NULL,1.65179E+12
1870,31,9,add_track_to_playlist,68,1.65253E+12
1871,9,32,pause_track,NULL,1.65307E+12
1872,5,21,play_track,18,1.65256E+12
1873,1,3,like_track,72,1.65347E+12
1874,42,18,scroll_page,NULL,1.65146E+12
1875,17,35,add_track_to_playlist,50,1.65179E+12
1876,23,22,follow_artist,NULL,1.65306E+12
1877,49,26,add_track_to_playlist,56,1.6539E+12
1878,2,23,follow_artist,NULL,1.6533E+12
1879,23,2,scroll_page,NULL,1.65404E+12
1880,8,8,like_track,24,1.65402E+12
1881,10,36,hover_artist_name,NULL,1.65182E+12
1882,31,34,like_track,10,1.6523E+12
1883,16,33,add_track_to_playlist,80,1.6538E+12
1884,28,13,pause_track,NULL,1.65252E+12
1885,7,23,share_track,17,1.65272E+12
1886,22,35,follow_artist,NULL,1.65188E+12
1887,30,38,add_track_to_playlist,70,1.65376E+12
1888,16,25,scroll_page,NULL,1.65331E+12
1889,29,33,share_track,50,1.65247E+12
1890,36,23,play_track,42,1.65278E+12
1891,40,11,pause_track,NULL,1.65164E+12
1892,5,3,share_track,96,1.65293E+12
1893,46,17,share_track,21,1.65343E+12
1894,41,9,scroll_page,NULL,1.65175E+12
1895,24,12,share_track,45,1.65218E+12
1896,16,9,play_track,44,1.6529E+12
1897,17,36,share_track,3,1.65261E+12
1898,19,9,scroll_page,NULL,1.65353E+12
1899,47,36,share_track,30,1.65302E+12
1900,20,38,scroll_page,NULL,1.65151E+12
